position	n_covered	pct_A	pct_C	pct_G	pct_T	pct_ambiguous	pct_gap	pct_identity	entropy_bits	entropy_std
834	22824	1.6912	2.5412	4.9071	90.4311	0.0131	0.4162	90.8211	0.5751	0.2920
835	22822	4.7191	11.9490	21.1682	57.3306	0.0438	4.7892	60.2422	1.5136	0.7685
836	22822	2.3530	1.2751	85.1941	0.2760	0.0438	10.8579	95.6182	0.3138	0.1593
837	22822	2.0507	2.0901	41.6659	34.4142	0.0570	19.7222	51.9390	1.2870	0.6535
838	22822	2.3574	2.5546	89.3480	3.0628	0.0570	2.6203	91.8059	0.5381	0.2732
839	22821	15.1878	48.1662	23.5792	11.8575	0.1446	1.0648	48.7558	1.7810	0.9043
840	22821	16.0335	47.2065	21.8395	11.9101	0.1008	2.9096	48.6717	1.7908	0.9092
841	22820	10.2629	58.3436	7.3225	6.7134	0.0613	17.2962	70.5976	1.3324	0.6765
842	22820	7.1516	0.7230	2.2261	88.1946	0.0351	1.6696	89.7240	0.5913	0.3002
843	22820	7.5942	4.5180	1.1919	79.8160	0.0526	6.8273	85.7129	0.7778	0.3949
844	22820	5.6091	32.6599	40.5565	8.8212	0.1840	12.1691	46.2727	1.6323	0.8288
845	22820	79.8598	6.1131	0.6880	3.1157	0.0438	10.1797	88.9540	0.6363	0.3231
846	22820	6.0254	21.9763	50.7274	13.5846	0.0613	7.6249	54.9511	1.6314	0.8283
847	22820	7.7695	11.9982	45.2410	11.3935	0.0657	23.5320	59.2142	1.6118	0.8184
848	22820	6.8580	63.1245	1.0736	8.4268	0.0482	20.4689	79.4189	0.9961	0.5058
849	22819	4.8337	11.8366	42.5873	18.2260	0.0920	22.4243	54.9630	1.6295	0.8274
850	22819	1.2008	2.3708	0.1183	92.9532	0.0219	3.3349	96.1819	0.2757	0.1400
851	22819	6.3982	17.0516	57.1979	17.0121	0.0438	2.2963	58.5685	1.5885	0.8065
852	22819	4.4831	5.9293	55.7299	8.1117	0.0438	25.7023	75.0531	1.1954	0.6069
853	22819	1.1788	58.5039	3.6855	0.9773	0.0394	35.6151	90.9215	0.5586	0.2836
854	22818	5.3642	3.3964	19.4408	68.9500	0.0394	2.8092	70.9717	1.2154	0.6171
855	22818	9.8387	1.8231	33.1011	41.4497	0.0526	13.7348	48.0785	1.5132	0.7683
856	22818	9.2252	66.0575	17.2057	1.5689	0.0175	5.9251	70.2311	1.2334	0.6262
857	22818	2.4980	69.4671	0.8458	2.9144	0.0307	24.2440	91.7356	0.5298	0.2690
858	22818	5.1494	0.9335	75.7297	3.0546	0.0438	15.0890	89.2332	0.6361	0.3230
859	22818	14.4929	34.8760	12.7005	15.8384	0.0438	22.0484	44.7657	1.8643	0.9466
860	22818	98.2295	1.1132	0.0131	0.0394	0.0482	0.5566	98.8272	0.0956	0.0485
861	22818	0.0789	3.9004	94.3948	0.0351	0.2367	1.3542	95.9207	0.2545	0.1292
862	22818	0.1972	84.4290	3.8873	9.6810	0.1797	1.6259	85.9814	0.7193	0.3652
863	22817	3.4579	1.1965	15.3570	79.1910	0.0438	0.7538	79.8277	0.9218	0.4680
864	22817	99.7765	0.0920	0.0044	0.0570	0.0482	0.0219	99.8465	0.0183	0.0093
865	22817	99.8992	0.0044	0.0131	0.0131	0.0175	0.0526	99.9693	0.0045	0.0023
866	22817	11.9604	84.6518	0.1359	0.1578	0.0219	3.0723	87.3547	0.5713	0.2901
867	22816	4.8913	0.4514	93.4870	0.0701	0.0131	1.0870	94.5269	0.3342	0.1697
868	22816	0.7626	88.4511	0.0394	6.7672	0.0131	3.9665	92.1170	0.4388	0.2228
869	22816	55.1762	0.2411	42.7682	1.6523	0.0394	0.1227	55.2658	1.1157	0.5665
870	22816	18.7281	2.7437	0.8065	77.6210	0.0307	0.0701	77.6993	0.9342	0.4743
871	22816	0.0307	0.0263	7.9769	90.8266	0.0263	1.1133	91.8736	0.4121	0.2093
872	22816	99.7020	0.0219	0.2148	0.0088	0.0482	0.0044	99.7544	0.0264	0.0134
873	22816	99.8378	0.0131	0.0438	0.0263	0.0175	0.0614	99.9167	0.0109	0.0055
874	22816	5.5707	0.0482	94.2672	0.0175	0.0307	0.0657	94.3582	0.3188	0.1619
875	22816	0.0175	0.8897	0.0000	60.1902	0.0175	38.8850	98.5151	0.1135	0.0576
876	22816	18.8289	59.2435	0.3331	11.9828	0.0482	9.5635	65.5433	1.2872	0.6535
877	22816	1.4464	8.5685	45.7179	12.7586	0.0789	31.4297	66.7499	1.3336	0.6771
878	22816	58.1785	20.7223	0.5172	6.5612	0.0482	13.9727	67.6658	1.2037	0.6112
879	22816	0.0088	99.7896	0.0701	0.0920	0.0307	0.0088	99.8290	0.0203	0.0103
880	22816	0.0131	99.8159	0.0307	0.0175	0.0570	0.0657	99.9386	0.0084	0.0042
881	22816	12.7761	2.3492	84.7519	0.0088	0.0745	0.0394	84.8486	0.7090	0.3600
882	22816	0.0000	99.9211	0.0088	0.0131	0.0482	0.0088	99.9781	0.0032	0.0016
883	22816	0.0088	99.7940	0.0088	0.0920	0.0438	0.0526	99.8903	0.0132	0.0067
884	22815	0.0044	0.0175	0.0175	99.8817	0.0526	0.0263	99.9605	0.0056	0.0028
885	22814	0.0307	0.0088	99.8466	0.0088	0.1008	0.0044	99.9517	0.0066	0.0034
886	22813	1.2668	0.0132	98.6324	0.0307	0.0482	0.0088	98.6886	0.1040	0.0528
887	22812	0.0701	0.0044	99.8466	0.0132	0.0526	0.0132	99.9123	0.0109	0.0056
888	22812	5.6023	0.0044	93.0782	1.1091	0.0570	0.1490	93.2704	0.3998	0.2030
889	22812	99.8773	0.0044	0.0307	0.0044	0.0614	0.0219	99.9605	0.0054	0.0028
890	22811	0.0570	0.8461	98.8295	0.2017	0.0526	0.0132	98.8945	0.0984	0.0499
891	22811	0.0088	0.0175	0.0044	99.8860	0.0482	0.0351	99.9693	0.0045	0.0023
892	22811	99.8553	0.0175	0.0351	0.0000	0.0570	0.0351	99.9473	0.0070	0.0035
893	22811	0.0000	97.7730	0.0132	2.1612	0.0438	0.0088	97.8245	0.1523	0.0774
894	22811	0.2367	0.0088	99.6449	0.0219	0.0789	0.0088	99.7324	0.0284	0.0144
895	22811	7.8690	2.1656	74.7534	8.9299	0.0921	6.1900	79.7642	1.0090	0.5123
896	22809	1.2364	63.4223	0.2236	35.0081	0.1052	0.0044	63.4919	1.0444	0.5303
897	22808	0.0088	98.4523	0.4165	0.7059	0.0570	0.3595	98.8641	0.1011	0.0514
898	22807	0.0132	0.0263	99.8334	0.0000	0.0789	0.0482	99.9605	0.0054	0.0027
899	22807	0.0000	99.8904	0.0132	0.0175	0.0570	0.0219	99.9693	0.0043	0.0022
900	22807	99.8290	0.0088	0.0482	0.0132	0.0921	0.0088	99.9298	0.0092	0.0047
901	22806	99.7851	0.0132	0.0219	0.0219	0.0658	0.0921	99.9429	0.0079	0.0040
902	22806	0.0658	0.5613	99.2765	0.0132	0.0745	0.0088	99.3593	0.0599	0.0304
903	22806	32.5002	0.4648	65.6669	0.7673	0.0833	0.5174	66.0638	1.0128	0.5142
904	22806	8.5986	37.3937	2.3108	51.5566	0.1184	0.0219	51.6291	1.4534	0.7380
905	22806	0.0044	0.0263	5.9370	93.6026	0.1052	0.3245	94.0065	0.3302	0.1676
906	22806	63.4175	0.0132	36.3895	0.0044	0.1579	0.0175	63.5289	0.9489	0.4818
907	22806	99.8290	0.0044	0.0263	0.0175	0.1009	0.0219	99.9517	0.0067	0.0034
908	22804	99.8114	0.0044	0.0219	0.0351	0.0921	0.0351	99.9385	0.0082	0.0042
909	22802	93.7725	0.0044	0.0263	0.0263	0.0921	6.0784	99.9392	0.0082	0.0041
910	22802	0.0044	99.8684	0.0044	0.0088	0.1009	0.0132	99.9824	0.0027	0.0014
911	22802	0.0044	0.0132	0.0044	99.8816	0.0833	0.0132	99.9781	0.0033	0.0017
912	22802	0.0044	95.8293	0.0088	4.0216	0.1053	0.0307	95.9598	0.2455	0.1247
913	22802	99.8114	0.0263	0.0175	0.0263	0.1096	0.0088	99.9297	0.0095	0.0048
914	22802	99.7588	0.0307	0.0482	0.0263	0.1140	0.0219	99.8946	0.0136	0.0069
915	22802	99.7895	0.0044	0.0702	0.0044	0.0746	0.0570	99.9210	0.0098	0.0050
916	22802	1.1578	0.1360	83.0103	12.7796	0.1140	2.8024	85.5039	0.6677	0.3390
917	22802	0.0088	0.0088	99.8290	0.0044	0.1272	0.0219	99.9780	0.0033	0.0017
918	22802	99.8377	0.0000	0.0307	0.0132	0.0965	0.0219	99.9561	0.0059	0.0030
919	22802	99.8026	0.0132	0.0307	0.0132	0.0965	0.0439	99.9429	0.0078	0.0040
920	22803	0.0132	0.0351	0.0132	99.8377	0.0789	0.0219	99.9385	0.0083	0.0042
921	22803	0.9560	0.0307	0.0000	98.8686	0.0921	0.0526	99.0119	0.0820	0.0416
922	22803	0.0044	0.0219	99.8202	0.0088	0.1009	0.0439	99.9649	0.0050	0.0025
923	22803	95.6322	0.0219	4.1442	0.0307	0.1579	0.0132	95.7960	0.2562	0.1301
924	22803	0.0044	99.8202	0.0000	0.0132	0.1359	0.0263	99.9824	0.0026	0.0013
925	22803	0.0219	0.0132	99.8158	0.0132	0.1272	0.0088	99.9517	0.0068	0.0034
926	22803	0.0088	0.0088	99.8334	0.0088	0.1184	0.0219	99.9737	0.0039	0.0020
927	22802	0.0088	0.0044	99.7983	0.0175	0.1403	0.0307	99.9692	0.0045	0.0023
928	22802	0.2149	0.0044	99.4737	0.0482	0.2193	0.0395	99.7318	0.0289	0.0147
929	22802	15.1873	0.4736	83.8918	0.0088	0.2193	0.2193	84.2613	0.6599	0.3350
930	22802	3.3287	92.9875	0.1184	3.3111	0.2500	0.0044	93.2246	0.4327	0.2197
931	22802	0.0439	95.5530	3.4076	0.7938	0.1974	0.0044	95.7462	0.2868	0.1456
932	22802	0.0044	96.1100	0.0219	2.8813	0.5482	0.4342	97.0635	0.1936	0.0983
933	22804	4.0168	0.0175	95.7814	0.0132	0.0877	0.0833	95.9455	0.2477	0.1258
934	22804	0.0833	99.7457	0.0219	0.0000	0.1009	0.0482	99.8946	0.0127	0.0065
935	22804	99.8246	0.0132	0.0263	0.0044	0.1228	0.0088	99.9561	0.0061	0.0031
936	22803	0.0000	99.8465	0.0132	0.0044	0.0746	0.0614	99.9824	0.0026	0.0013
937	22802	99.7632	0.0263	0.0307	0.0044	0.1623	0.0132	99.9385	0.0082	0.0042
938	22802	99.7851	0.0570	0.0263	0.0175	0.0746	0.0395	99.8990	0.0129	0.0066
939	22802	0.0482	2.0744	97.0529	0.0132	0.1184	0.6929	97.8468	0.1545	0.0784
940	22802	0.1184	97.5616	0.5745	1.5569	0.1184	0.0702	97.7459	0.1801	0.0915
941	22802	8.5870	0.0175	91.2464	0.0088	0.1228	0.0175	91.3746	0.4267	0.2166
942	22802	0.0044	0.0175	99.4650	0.0175	0.1140	0.3815	99.9603	0.0056	0.0028
943	22802	4.9732	24.6601	0.0307	70.1781	0.1360	0.0219	70.2890	1.0749	0.5458
944	22800	0.0132	0.0132	99.8070	0.0132	0.1491	0.0044	99.9605	0.0057	0.0029
945	22799	0.1579	0.0044	99.6623	0.0088	0.1140	0.0526	99.8287	0.0190	0.0097
946	22799	99.8202	0.0044	0.0439	0.0088	0.1140	0.0088	99.9429	0.0075	0.0038
947	22799	1.6229	0.0175	96.7893	1.2939	0.1842	0.0921	97.0575	0.2220	0.1127
948	22799	0.0088	86.5345	0.2895	7.2284	0.1579	5.7810	91.9981	0.4221	0.2143
949	22799	95.7454	3.0440	0.8860	0.0921	0.1754	0.0570	95.9685	0.2804	0.1424
950	22799	0.0088	0.3026	0.0088	99.5175	0.1360	0.0263	99.6793	0.0323	0.0164
951	22799	0.0219	0.1228	99.7061	0.0000	0.1491	0.0000	99.8550	0.0166	0.0085
952	22798	0.0088	13.0275	0.0088	86.7883	0.1447	0.0219	86.9332	0.5614	0.2850
953	22798	0.0132	0.0044	97.3156	2.4695	0.1974	0.0000	97.5080	0.1699	0.0863
954	22798	0.2895	0.1184	99.4561	0.0044	0.1228	0.0088	99.5871	0.0425	0.0216
955	22798	18.9446	8.7508	0.0175	72.1379	0.1447	0.0044	72.2457	1.1038	0.5604
956	22798	0.0132	0.0439	0.0219	99.7631	0.1360	0.0219	99.9209	0.0104	0.0053
957	22798	0.0044	0.5088	0.0044	98.9824	0.1491	0.3509	99.4798	0.0477	0.0242
958	22798	99.8026	0.0000	0.0000	0.0175	0.1755	0.0044	99.9824	0.0024	0.0012
959	22798	99.7631	0.0219	0.0000	0.0263	0.1447	0.0439	99.9517	0.0065	0.0033
960	22798	0.0044	0.0307	0.0263	99.7982	0.1272	0.0132	99.9385	0.0082	0.0042
961	22798	0.0132	0.0351	0.0132	99.7149	0.1447	0.0790	99.9385	0.0083	0.0042
962	22798	0.0263	95.5435	3.5749	0.6272	0.1842	0.0439	95.7619	0.2810	0.1427
963	22798	0.0526	0.0351	99.7280	0.0088	0.1667	0.0088	99.9033	0.0124	0.0063
964	22798	99.7324	0.0088	0.0132	0.0044	0.2018	0.0395	99.9736	0.0039	0.0020
965	22796	33.9182	11.5020	0.7896	53.0356	0.3071	0.4474	53.4388	1.4283	0.7252
966	22796	0.0439	0.0439	96.1572	0.7150	0.5308	2.5092	99.1721	0.0742	0.0377
967	22795	0.0132	83.8956	0.1974	0.2018	0.7896	14.9024	99.5109	0.0503	0.0255
968	22795	97.7758	0.0132	0.1886	1.9302	0.0877	0.0044	97.8660	0.1592	0.0809
969	22794	99.8245	0.0219	0.0175	0.0219	0.0526	0.0614	99.9385	0.0084	0.0043
970	22794	0.0702	99.6403	0.0044	0.0219	0.0439	0.2194	99.9032	0.0121	0.0061
971	22794	0.8028	0.0614	98.6795	0.0044	0.0658	0.3861	99.1274	0.0758	0.0385
972	22794	0.0263	99.8596	0.0219	0.0219	0.0570	0.0132	99.9298	0.0095	0.0048
973	22794	0.0175	0.2720	99.6095	0.0219	0.0702	0.0088	99.6883	0.0325	0.0165
974	22794	81.3328	14.7539	3.2772	0.5484	0.0439	0.0439	81.4042	0.8521	0.4326
975	22794	85.5050	0.0044	13.6703	0.0088	0.0351	0.7765	86.2046	0.5805	0.2947
976	22794	6.5105	2.2989	90.5326	0.0132	0.0746	0.5703	91.1202	0.5073	0.2576
977	22794	99.7324	0.1009	0.1185	0.0000	0.0439	0.0044	99.7805	0.0247	0.0126
978	22794	97.6178	0.0439	0.0790	2.1453	0.0526	0.0614	97.7293	0.1644	0.0835
979	22793	0.0483	99.3112	0.1360	0.4475	0.0439	0.0132	99.3679	0.0623	0.0316
980	22793	0.0483	97.3501	0.0132	0.0132	0.0395	2.5359	99.9234	0.0100	0.0051
981	22791	0.0088	0.0176	0.0044	99.9210	0.0351	0.0132	99.9693	0.0045	0.0023
982	22791	0.0088	3.4092	0.0176	96.4547	0.0746	0.0351	96.5607	0.2184	0.1109
983	22790	99.9254	0.0044	0.0132	0.0000	0.0439	0.0132	99.9824	0.0026	0.0013
984	22790	0.0000	99.9430	0.0088	0.0176	0.0307	0.0000	99.9737	0.0038	0.0019
985	22791	0.0263	99.8640	0.0088	0.0132	0.0395	0.0483	99.9517	0.0067	0.0034
986	22791	54.8989	4.9405	0.8951	38.6293	0.0439	0.5923	55.2504	1.2793	0.6496
987	22791	20.9425	1.7419	77.2498	0.0088	0.0570	0.0000	77.2939	0.8627	0.4380
988	22791	1.1233	27.0721	70.8920	0.0658	0.0395	0.8073	71.4975	0.9377	0.4761
989	22791	4.0016	20.0123	18.4854	36.8128	0.0921	20.5958	46.4151	1.7224	0.8745
990	22791	0.2720	86.6877	0.1974	0.7196	0.0307	12.0925	98.6469	0.1217	0.0618
991	22791	0.7678	1.1276	0.0614	96.6566	0.0351	1.3514	98.0156	0.1633	0.0829
992	22791	3.9314	0.8907	0.0307	92.5058	0.0483	2.5931	95.0155	0.3227	0.1638
993	22791	6.9852	0.0263	92.3654	0.0088	0.0439	0.5704	92.9363	0.3718	0.1888
994	22791	99.6665	0.0000	0.0176	0.0921	0.0351	0.1887	99.8901	0.0131	0.0066
995	22791	2.3299	85.2573	0.1448	0.3642	0.0307	11.8731	96.7776	0.2323	0.1179
996	22791	98.9162	0.0746	0.3379	0.1448	0.0527	0.4739	99.4398	0.0574	0.0292
997	22791	0.1536	0.0219	1.6366	97.4683	0.0351	0.6845	98.1747	0.1409	0.0715
998	22791	15.5632	46.3253	32.9428	3.6857	0.0351	1.4479	47.0227	1.6383	0.8318
999	22791	0.9083	65.4995	8.0997	20.2361	0.0614	5.1950	69.1335	1.2115	0.6151
1000	22791	59.1198	4.3438	6.0111	15.5193	0.0702	14.9357	69.5576	1.3018	0.6610
1001	22790	5.0373	61.4568	4.4932	7.6393	0.1272	21.2462	78.1628	1.0946	0.5558
1002	22790	4.1378	3.2865	75.1207	16.7968	0.0965	0.5616	75.6184	1.0921	0.5545
1003	22788	1.0488	2.2731	83.9609	2.7207	0.0307	9.9658	93.2862	0.4550	0.2310
1004	22788	86.5850	4.9982	1.8475	4.1864	0.0746	2.3082	88.6986	0.6762	0.3433
1005	22787	66.9285	18.5106	1.8300	5.6567	0.0702	7.0040	72.0236	1.1621	0.5900
1006	22787	11.1292	17.9488	51.2924	0.2370	0.1580	19.2347	63.6324	1.3166	0.6685
1007	22787	14.6048	30.2453	12.5905	42.0064	0.2194	0.3335	42.2400	1.8314	0.9298
1008	22786	10.2607	32.4936	11.7572	43.9919	0.2589	1.2376	44.6603	1.7531	0.8901
1009	22785	11.5822	25.3456	17.3667	41.0007	0.2633	4.4415	43.0249	1.8488	0.9387
1010	22785	4.0377	15.0055	14.1365	39.3812	0.1799	27.2592	54.2733	1.6404	0.8329
1011	22785	1.3693	69.1683	9.3131	0.1185	0.1229	19.9078	86.4936	0.6567	0.3334
1012	22785	81.4000	3.5067	3.9807	5.0603	0.0878	5.9645	86.6439	0.7765	0.3943
1013	22785	1.7599	0.4608	95.6945	1.0665	0.0922	0.9260	96.6789	0.2570	0.1305
1014	22784	90.1993	0.8471	0.9436	1.6942	0.0483	6.2676	96.2802	0.2855	0.1450
1015	22784	8.8483	1.9575	86.4466	0.6320	0.0658	2.0497	88.3149	0.6316	0.3207
1016	22784	91.7749	2.4447	1.1587	1.8390	0.0571	2.7256	94.4018	0.3965	0.2013
1017	22783	1.3431	9.5334	2.5370	80.9375	0.0746	5.5743	85.7834	0.7515	0.3816
1018	22782	1.7514	3.3316	68.5497	2.5590	0.1449	23.6634	89.9700	0.6242	0.3169
1019	22781	49.6905	8.7090	11.2506	8.6388	0.2283	21.4828	63.4707	1.5218	0.7727
1020	22781	0.8779	6.5757	81.2783	6.0182	0.1580	5.0920	85.7818	0.7721	0.3920
1021	22780	45.4565	11.5979	21.5364	12.6427	0.2502	8.5162	49.8244	1.7658	0.8966
1022	22780	22.8227	14.4864	15.3468	22.2827	0.2151	24.8464	30.4552	1.9695	1.0000
1023	22780	1.3301	6.7471	5.9306	66.2248	0.1800	19.5874	82.5409	0.9047	0.4593
1024	22779	0.7683	12.4281	57.6935	13.6046	0.1098	15.3958	68.2808	1.2685	0.6440
1025	22779	4.1354	8.2005	1.3872	82.8175	0.0746	3.3847	85.7851	0.7746	0.3933
1026	22779	1.1546	20.8174	41.8060	18.6619	0.1185	17.4415	50.7109	1.5696	0.7969
1027	22779	1.8131	93.4413	0.8517	3.0291	0.0659	0.7990	94.2565	0.3987	0.2025
1028	22779	5.6368	78.2475	0.5005	2.6164	0.0702	12.9286	89.9384	0.5882	0.2987
1029	22779	1.9579	4.9870	3.4681	88.6694	0.0439	0.8736	89.4905	0.6416	0.3257
1030	22779	1.4092	1.0404	3.7139	85.2935	0.0483	8.4947	93.2607	0.4478	0.2274
1031	22779	4.1837	77.0271	0.3951	5.3163	0.0746	13.0032	88.6162	0.6471	0.3286
1032	22779	4.4339	1.6067	90.6142	2.9194	0.0351	0.3907	91.0017	0.5690	0.2889
1033	22779	3.8193	4.2627	89.1830	1.5233	0.0483	1.1634	90.2769	0.6031	0.3062
1034	22779	2.1423	1.7077	79.5777	2.7042	0.0571	13.8110	92.3904	0.5070	0.2574
1035	22779	57.2545	1.8394	24.7289	11.2648	0.0966	4.8158	60.2124	1.4207	0.7213
1036	22779	55.4282	0.9570	10.6019	3.0554	0.1405	29.8169	79.1351	0.9612	0.4880
1037	22779	1.4750	83.2785	7.4411	6.9977	0.0571	0.7507	83.9566	0.8523	0.4327
1038	22779	20.1984	44.9230	10.1453	11.9716	0.1493	12.6125	51.4946	1.7360	0.8814
1039	22779	10.8741	1.1195	65.3672	4.6490	0.1361	17.8542	79.7067	0.9666	0.4908
1040	22779	13.5739	4.7675	3.4901	59.7129	0.0702	18.3854	73.2275	1.1938	0.6062
1041	22779	6.1416	5.2724	72.0752	5.1802	0.0615	11.2692	81.2853	0.9913	0.5033
1042	22779	62.9395	4.1047	2.3882	29.2287	0.0878	1.2512	63.7937	1.2545	0.6369
1043	22779	6.1724	13.0252	51.4509	10.7863	0.0527	18.5127	63.1806	1.5099	0.7666
1044	22779	89.9425	0.0746	0.1054	0.8385	0.0220	9.0171	98.8803	0.0981	0.0498
1045	22778	0.0000	91.1625	0.7419	0.3951	0.0263	7.6741	98.7681	0.1073	0.0545
1046	22778	96.3781	0.0220	0.0220	0.0132	0.0439	3.5209	99.9408	0.0081	0.0041
1047	22778	0.0395	0.0088	99.8990	0.0088	0.0395	0.0044	99.9429	0.0077	0.0039
1048	22777	0.5093	0.0044	99.3853	0.0176	0.0395	0.0439	99.4683	0.0493	0.0250
1049	22777	3.1918	0.0307	0.0351	96.6853	0.0527	0.0044	96.7405	0.2126	0.1079
1050	22777	0.0307	0.0132	99.8902	0.0132	0.0439	0.0088	99.9429	0.0078	0.0040
1051	22777	0.0263	55.2355	44.2640	0.3600	0.0483	0.0659	55.2987	1.0253	0.5206
1052	22777	0.0000	0.0088	0.0132	99.7585	0.1361	0.0834	99.9780	0.0032	0.0016
1053	22777	0.0439	0.0044	99.8551	0.0044	0.0395	0.0527	99.9473	0.0069	0.0035
1054	22777	0.0044	99.8902	0.0044	0.0000	0.0439	0.0571	99.9912	0.0014	0.0007
1055	22777	99.9166	0.0044	0.0307	0.0044	0.0351	0.0088	99.9605	0.0054	0.0028
1056	22777	0.0132	1.5586	0.0000	98.3887	0.0307	0.0088	98.4276	0.1178	0.0598
1057	22777	0.0263	0.0132	99.9122	0.0044	0.0439	0.0000	99.9561	0.0061	0.0031
1058	22777	0.0220	0.0176	99.8727	0.0176	0.0483	0.0220	99.9429	0.0079	0.0040
1059	22777	0.0176	66.6901	0.0351	32.1333	0.0439	1.0800	67.4482	0.9165	0.4653
1060	22777	0.0088	5.8348	0.0044	93.9544	0.0483	0.1493	94.1404	0.3233	0.1642
1061	22777	0.0527	0.0176	99.8727	0.0088	0.0395	0.0088	99.9209	0.0103	0.0052
1062	22777	0.0220	2.4762	0.0088	97.4448	0.0395	0.0088	97.4919	0.1717	0.0872
1063	22777	0.0044	99.8771	0.0220	0.0395	0.0395	0.0176	99.9341	0.0087	0.0044
1064	22777	0.0044	0.0351	99.9078	0.0000	0.0483	0.0044	99.9605	0.0052	0.0027
1065	22777	0.1098	0.4434	0.0132	99.3678	0.0483	0.0176	99.4333	0.0553	0.0281
1066	22777	0.0044	99.9385	0.0000	0.0000	0.0395	0.0176	99.9956	0.0007	0.0004
1067	22775	99.9166	0.0000	0.0220	0.0044	0.0439	0.0132	99.9736	0.0037	0.0019
1068	22775	0.0263	0.0220	99.8727	0.0044	0.0351	0.0395	99.9473	0.0072	0.0037
1069	22775	0.0088	99.0823	0.0176	0.8606	0.0220	0.0088	99.1128	0.0752	0.0382
1070	22775	0.0044	0.0571	0.0000	99.8946	0.0395	0.0044	99.9385	0.0077	0.0039
1071	22775	0.0132	99.8902	0.0044	0.0263	0.0571	0.0088	99.9561	0.0061	0.0031
1072	22775	0.0263	0.0307	99.8727	0.0132	0.0439	0.0132	99.9297	0.0094	0.0048
1073	22775	0.0220	0.0307	0.0220	99.8727	0.0351	0.0176	99.9253	0.0100	0.0051
1074	22775	3.1306	0.0132	96.8079	0.0000	0.0395	0.0088	96.8547	0.2029	0.1030
1075	22775	0.0439	18.3315	0.0088	81.5543	0.0483	0.0132	81.6045	0.6942	0.3525
1076	22775	0.0044	91.2843	0.0000	8.6323	0.0395	0.0395	91.3565	0.4250	0.2158
1077	22775	0.0176	0.0263	99.8551	0.0000	0.0527	0.0483	99.9560	0.0060	0.0030
1078	22775	0.0263	0.1054	0.0220	99.7585	0.0527	0.0351	99.8462	0.0185	0.0094
1079	22775	0.0088	0.0044	99.7936	0.0000	0.0439	0.1493	99.9868	0.0020	0.0010
1080	22775	99.8727	0.0176	0.0527	0.0132	0.0395	0.0044	99.9165	0.0108	0.0055
1081	22775	8.1668	0.0132	91.7453	0.0088	0.0483	0.0176	91.8058	0.4114	0.2089
1082	22775	82.3842	0.0263	17.5192	0.0044	0.0307	0.0351	82.4385	0.6738	0.3421
1083	22775	0.0000	2.3183	0.0703	97.5104	0.0307	0.0703	97.6090	0.1674	0.0850
1084	22775	0.0176	0.7596	99.1745	0.0044	0.0307	0.0132	99.2181	0.0676	0.0343
1085	22775	0.0044	0.7903	0.0132	99.1526	0.0307	0.0088	99.1918	0.0692	0.0351
1086	22774	0.0307	9.9016	0.0000	89.9754	0.0395	0.0527	90.0585	0.4701	0.2387
1087	22774	6.4020	6.9641	86.1553	0.4391	0.0307	0.0088	86.1893	0.7409	0.3762
1088	22774	0.3161	0.2195	96.4170	2.3053	0.0351	0.7069	97.1378	0.2127	0.1080
1089	22774	0.0132	1.2822	97.7826	0.0132	0.0439	0.8650	98.6795	0.1035	0.0526
1090	22773	0.0044	0.0088	0.0088	99.9341	0.0307	0.0132	99.9780	0.0033	0.0017
1091	22773	0.0044	0.3074	0.0132	99.5697	0.0703	0.0351	99.6747	0.0327	0.0166
1092	22773	99.5433	0.2459	0.0176	0.0176	0.1669	0.0088	99.7185	0.0298	0.0151
1093	22773	99.8375	0.0044	0.0132	0.0132	0.0395	0.0922	99.9692	0.0045	0.0023
1094	22773	0.0088	0.0044	99.8814	0.0044	0.0483	0.0527	99.9824	0.0027	0.0014
1095	22772	0.0088	0.0088	0.0044	99.9078	0.0439	0.0263	99.9780	0.0033	0.0017
1096	22772	0.0088	98.6519	1.2735	0.0176	0.0395	0.0088	98.6995	0.1022	0.0519
1097	22772	2.9993	96.3815	0.2020	0.3777	0.0263	0.0132	96.4196	0.2510	0.1274
1098	22772	0.2810	85.2275	7.3424	6.9032	0.0527	0.1932	85.4376	0.7616	0.3867
1099	22770	6.8819	0.0351	92.4286	0.4392	0.1405	0.0747	92.6280	0.4069	0.2066
1100	22770	0.2020	85.8366	0.0176	13.7198	0.1010	0.1230	86.0293	0.6007	0.3050
1101	22770	99.8902	0.0044	0.0395	0.0176	0.0439	0.0044	99.9385	0.0082	0.0042
1102	22769	99.8638	0.0044	0.0176	0.0220	0.0351	0.0571	99.9560	0.0061	0.0031
1103	22769	0.0000	99.8902	0.0088	0.0132	0.0351	0.0527	99.9780	0.0032	0.0016
1104	22769	0.0264	0.0044	99.9034	0.0044	0.0439	0.0176	99.9648	0.0049	0.0025
1105	22769	99.9122	0.0176	0.0132	0.0044	0.0351	0.0176	99.9648	0.0050	0.0026
1106	22769	0.2899	0.0088	99.6486	0.0044	0.0351	0.0132	99.6968	0.0306	0.0156
1107	22769	0.0044	99.8770	0.0088	0.0439	0.0527	0.0132	99.9429	0.0075	0.0038
1108	22769	0.0395	0.0307	99.8638	0.0044	0.0395	0.0220	99.9253	0.0098	0.0050
1109	22769	0.6105	95.7442	0.0395	0.0615	0.0395	3.5048	99.2624	0.0682	0.0346
